__run_id,__done,sampling,llm,code,Time,TOTAL_DRAM_ENERGY (J),TOTAL_PACKAGE_ENERGY (J),TOTAL_PP0_ENERGY (J),TOTAL_PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,AVG_USED_MEMORY,AVG_USED_SWAP,TOTAL_ENERGY (J)
run_13_repetition_1,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,143.272,0,45480685.353,184746547.89,0,67221336064.0,8589930496.0,1297767301.348,359994051.387,8363.728
run_14_repetition_1,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,172.085,0,62695743.17,37294601.517,0,67221336064.0,8589930496.0,1298827012.158,358149953.93,9577.355
run_15_repetition_1,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,177.488,0,73802235.922,9981869.351,0,67221336064.0,8589930496.0,1317919072.468,357182750.812,10168.76
run_16_repetition_1,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,183.091,0,86085104.139,18490284.993,0,67221336064.0,8589930496.0,1336829342.29,356790272.0,10702.619
run_17_repetition_1,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,173.47,0,90747654.845,25027283.965,0,67221336064.0,8589930496.0,1414758630.96,356790272.0,9558.788
run_0_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,4,152.077,0,86774210.712,27788479.03,0,67221336064.0,8589930496.0,1333976840.735,356790272.0,8491.297
run_1_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,61,111.653,0,68124471.04,23926388.489,0,67221336064.0,8589930496.0,1333171726.629,356790272.0,6202.451
run_2_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,79,179.692,0,117133315.485,44632531.309,0,67221336064.0,8589930496.0,1335872976.213,356790272.0,9960.658
run_3_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,63,76.039,0,52591100.608,21253548.962,0,67221336064.0,8589930496.0,1329946967.12,356790272.0,4252.341
run_4_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,90,134.468,0,97072966.16,40909110.393,0,67221336064.0,8589930496.0,1337350332.392,356528128.0,7611.763
run_5_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,53,184.092,0,141231273.7,62787172.231,0,67221336064.0,8589930496.0,1333308138.343,356528128.0,10013.66
run_6_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,66,183.693,0,150945241.289,70875716.633,0,67221336064.0,8589930496.0,1335565178.435,356399620.452,10738.911
run_7_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,52,184.891,0,162317836.627,79912628.333,0,67221336064.0,8589930496.0,1330612998.082,355786424.674,10838.626
run_8_repetition_2,DONE,200,speechless-codellama-34b_temp_0.0,16,173.487,0,161497265.39,82495155.47,0,67221336064.0,8589930496.0,1409637339.471,355479552.0,9438.609
run_9_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,180.289,0,177023044.124,93216648.464,0,67221336064.0,8589930496.0,1335924747.34,355479552.0,10091.648
run_10_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,250.118,0,261024514.675,142054869.256,0,67221336064.0,8589930496.0,1334984242.709,355479552.0,13952.618
run_11_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,180.088,0,199228960.024,111517806.896,0,67221336064.0,8589930496.0,1338981078.563,355479552.0,9989.27
run_12_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,383.192,0,448630075.742,256838007.624,0,67221336064.0,8589930496.0,53308486593.502,2550830711.921,13258.56
run_13_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,143.068,0,175054997.155,101379853.271,0,67221336064.0,8589930496.0,1301749400.1,356400449.339,8345.082
run_14_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,181.091,0,230198180.918,135392839.154,0,67221336064.0,8589930496.0,1310652409.226,355454976.0,10100.375
run_15_repetition_2,TODO,200,wizardcoder-33b-1.1_temp_0.0,66, , , , , , , , , , 
run_16_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,185.892,0,12706685.921,155722677.387,0,67221336064.0,8589930496.0,1319027409.53,355454976.0,10892.352
run_17_repetition_2,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,209.107,0,25800547.921,184466695.782,0,67221336064.0,8589930496.0,1379902742.739,355055625.78,10237.975
run_0_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,4,146.275,0,25146040.662,134831330.102,0,67221336064.0,8589930496.0,1314543512.622,354918528.524,8251.168
run_1_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,61,110.254,0,23182981.034,105113805.041,0,67221336064.0,8589930496.0,1315623519.363,354668544.0,6135.568
run_2_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,79,183.488,0,46406061.895,181056109.397,0,67221336064.0,8589930496.0,1314758678.285,354668544.0,10169.58
run_3_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,63,77.039,0,22504223.861,78624909.17,0,67221336064.0,8589930496.0,1318912465.695,354668544.0,4299.049
run_4_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,90,138.067,0,44682623.679,144123758.481,0,67221336064.0,8589930496.0,1328169587.422,354668544.0,7788.796
run_5_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,53,177.085,0,65507382.063,191437405.162,0,67221336064.0,8589930496.0,1334288965.844,354271338.21,9851.296
run_6_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,66,183.888,0,77887221.73,206872435.848,0,67221336064.0,8589930496.0,1347338586.893,353619968.0,10732.818
run_7_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,52,185.893,0,89189637.261,217746193.819,0,67221336064.0,8589930496.0,1349866695.081,353619968.0,10886.671
run_8_repetition_3,DONE,200,speechless-codellama-34b_temp_0.0,16,204.103,0,109523917.384,248551187.129,0,67221336064.0,8589930496.0,1421411193.738,353619968.0,11026.963
run_9_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,181.087,0,107183448.821,228726112.231,0,67221336064.0,8589930496.0,1343247212.101,353410426.214,10156.916
run_10_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,253.727,0,166061288.142,156202471.475,0,67221336064.0,8589930496.0,1344297946.91,353217669.846,14151.14
run_11_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,219.509,0,157943851.891,12029208.826,0,67221336064.0,8589930496.0,1346084219.225,353095680.0,10919.08
run_12_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,358.182,0,281654859.784,38578199.414,0,67221336064.0,8589930496.0,54775673574.857,2676371261.714,12666.962
run_13_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,143.471,0,119978472.743,20577488.846,0,67221336064.0,8589930496.0,1324327236.718,362916868.273,8360.244
run_14_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,206.701,0,182809588.695,37776968.742,0,67221336064.0,8589930496.0,1319220537.631,362536960.0,10309.545
run_15_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,177.287,0,166339910.004,40109525.314,0,67221336064.0,8589930496.0,1321918786.883,362198652.541,10272.605
run_16_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,183.69,0,182432180.712,49880798.993,0,67221336064.0,8589930496.0,1335871630.47,362012672.0,10796.838
run_17_repetition_3,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,173.288,0,181259562.353,54537422.418,0,67221336064.0,8589930496.0,1430801455.189,361335567.336,9432.288
run_0_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,4,144.474,0,157864046.679,50893333.786,0,67221336064.0,8589930496.0,1387504566.453,359653376.0,8163.395
run_1_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,61,110.453,0,125002208.586,42327011.906,0,67221336064.0,8589930496.0,1382454393.993,359653376.0,6142.282
run_2_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,79,180.691,0,211911049.846,75375033.432,0,67221336064.0,8589930496.0,1428357758.161,358867523.324,10036.24
run_3_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,63,76.039,0,92336206.366,34135602.229,0,67221336064.0,8589930496.0,1422435633.592,358604800.0,4244.398
run_4_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,90,134.266,0,166994533.637,63585266.647,0,67221336064.0,8589930496.0,1428497309.1,358604800.0,7745.817
run_5_repetition_4,TODO,200,speechless-codellama-34b_temp_0.0,53, , , , , , , , , , 
run_6_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,66,183.091,0,5351543.1,101502362.316,0,67221336064.0,8589930496.0,1417053982.43,358604800.0,10551.334
run_7_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,52,228.31,0,20026716.052,137433424.671,0,67221336064.0,8589930496.0,1422983512.021,358604800.0,11948.631
run_8_repetition_4,DONE,200,speechless-codellama-34b_temp_0.0,16,208.907,0,30326807.414,135419401.398,0,67221336064.0,8589930496.0,1499660366.317,358604800.0,10173.142
run_9_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,189.094,0,37686697.093,130860630.86,0,67221336064.0,8589930496.0,1428836226.568,358604800.0,10599.068
run_10_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,247.921,0,65134559.342,184444621.315,0,67221336064.0,8589930496.0,1459692959.046,358127617.65,13881.148
run_11_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,228.31,0,74872711.537,182004046.796,0,67221336064.0,8589930496.0,1436427945.771,358080512.0,11344.499
run_12_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,334.161,0,132137745.545,284136669.539,0,67221336064.0,8589930496.0,54006606002.833,2639936073.493,12514.649
run_13_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,142.469,0,63335896.188,126461003.055,0,67221336064.0,8589930496.0,1318116750.7,357730321.21,8331.738
run_14_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,173.887,0,85482160.397,160975087.839,0,67221336064.0,8589930496.0,1331149742.879,355778560.0,9695.943
run_15_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,177.489,0,96538912.9,171916864.261,0,67221336064.0,8589930496.0,1329370525.516,355774726.623,10368.399
run_16_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,183.888,0,110133147.346,186450997.915,0,67221336064.0,8589930496.0,1338551274.875,355516416.0,10757.03
run_17_repetition_4,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,209.107,0,136578059.951,221173906.091,0,67221336064.0,8589930496.0,1415620226.567,355516416.0,10172.243
run_0_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,4,175.279,0,123291410.456,192455277.051,0,67221336064.0,8589930496.0,1337340440.492,355516416.0,8905.396
run_1_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,61,110.456,0,82204151.176,124950351.975,0,67221336064.0,8589930496.0,1333202581.718,355516416.0,6153.821
run_2_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,79,180.49,0,141826449.654,210107650.462,0,67221336064.0,8589930496.0,1333070218.195,355254272.0,10022.474
run_3_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,63,77.039,0,63653214.716,92305862.261,0,67221336064.0,8589930496.0,1330516126.76,355254272.0,4303.861
run_4_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,90,134.664,0,115351008.495,164450849.824,0,67221336064.0,8589930496.0,1333792561.683,355254272.0,7692.182
run_5_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,53,183.291,0,165483240.732,230658158.854,0,67221336064.0,8589930496.0,1331675662.501,355254272.0,10205.594
run_6_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,66,183.092,0,175206212.805,172198792.59,0,67221336064.0,8589930496.0,1335998488.567,355254272.0,10596.293
run_7_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,52,182.69,0,184982401.539,6516959.302,0,67221336064.0,8589930496.0,1345357400.97,354729984.0,10705.487
run_8_repetition_5,DONE,200,speechless-codellama-34b_temp_0.0,16,193.7,0,206358332.155,15229242.154,0,67221336064.0,8589930496.0,1425700589.526,354729984.0,9876.958
run_9_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,180.49,0,201850810.504,21930120.683,0,67221336064.0,8589930496.0,1339931643.469,354729984.0,10116.466
run_10_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,292.14,0,345469162.277,50987227.824,0,67221336064.0,8589930496.0,1341329727.387,354729984.0,14851.846
run_11_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,179.089,0,223372823.834,40554979.506,0,67221336064.0,8589930496.0,1353829536.963,354729984.0,9956.19
run_12_repetition_5,TODO,200,wizardcoder-33b-1.1_temp_0.0,63, , , , , , , , , , 
run_13_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,147.075,0,7115120.007,46155281.942,0,67221336064.0,8589930496.0,1326211394.345,364716910.111,8465.004
run_14_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,173.685,0,16690609.86,61248830.752,0,67221336064.0,8589930496.0,1335661052.469,362720667.954,9667.791
run_15_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,177.283,0,26205565.542,70005508.127,0,67221336064.0,8589930496.0,1340711995.964,362217472.0,10152.731
run_16_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,184.49,0,37350114.885,81141661.84,0,67221336064.0,8589930496.0,1350159843.186,362177753.212,10784.869
run_17_repetition_5,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,224.711,0,58804216.5,109726372.824,0,67221336064.0,8589930496.0,1417454649.344,361955328.0,12073.583
run_0_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,4,145.87,0,45910468.702,77563500.926,0,67221336064.0,8589930496.0,1356053866.813,361870337.401,8154.427
run_1_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,61,110.254,0,38913617.655,62038374.818,0,67221336064.0,8589930496.0,1356705806.814,361431040.0,6133.658
run_2_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,79,186.491,0,73806014.376,111317903.056,0,67221336064.0,8589930496.0,1354036884.009,361266007.161,10336.417
run_3_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,63,77.046,0,33573527.802,48531024.234,0,67221336064.0,8589930496.0,1359886246.036,360906752.0,4298.521
run_4_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,90,135.668,0,63345560.838,88741836.277,0,67221336064.0,8589930496.0,1358371225.6,360906752.0,7658.636
run_5_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,53,192.695,0,98958449.905,133272044.899,0,67221336064.0,8589930496.0,1356297724.286,360906752.0,10469.563
run_6_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,66,183.485,0,104396689.013,135249381.317,0,67221336064.0,8589930496.0,1344046718.468,360906752.0,10603.207
run_7_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,52,181.891,0,113550527.881,142362521.521,0,67221336064.0,8589930496.0,1355959722.011,360906752.0,10647.398
run_8_repetition_6,DONE,200,speechless-codellama-34b_temp_0.0,16,173.288,0,117266469.115,143062678.462,0,67221336064.0,8589930496.0,1472524519.226,360616219.134,9430.018
run_9_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,180.488,0,131345872.114,156493447.158,0,67221336064.0,8589930496.0,1421112270.159,360382464.0,10125.139
run_10_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,246.918,0,194891230.818,226546530.714,0,67221336064.0,8589930496.0,1402179723.184,360382464.0,13777.656
run_11_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,185.092,0,157520248.525,179202113.057,0,67221336064.0,8589930496.0,1392582766.464,360382464.0,10056.294
run_12_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,352.777,0,322949054.872,359429994.655,0,67221336064.0,8589930496.0,54542211890.04,2690060148.759,12707.803
run_13_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,142.872,0,138028330.987,150981735.856,0,67221336064.0,8589930496.0,1320662507.978,353533952.0,8344.553
run_14_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,177.884,0,180301010.191,194849259.77,0,67221336064.0,8589930496.0,1308084368.808,353286518.662,9938.964
run_15_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,177.889,0,189711067.503,202560232.465,0,67221336064.0,8589930496.0,1315334817.473,351698944.0,10347.159
run_16_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,182.687,0,204859820.648,216292149.478,0,67221336064.0,8589930496.0,1315911252.494,351672586.352,10716.764
run_17_repetition_6,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,173.689,0,203939867.916,213145525.717,0,67221336064.0,8589930496.0,1396793391.08,351436800.0,9471.831
run_0_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,4,148.873,0,181847806.882,188420820.498,0,67221336064.0,8589930496.0,1321295784.15,351436800.0,8378.773
run_1_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,61,110.856,0,139818923.365,143883628.985,0,67221336064.0,8589930496.0,1316603277.813,351436800.0,6171.536
run_2_repetition_7,TODO,200,speechless-codellama-34b_temp_0.0,79, , , , , , , , , , 
run_3_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,63,92.247,0,2537509.408,4453946.268,0,67221336064.0,8589930496.0,1332731505.901,351174656.0,4639.046
run_4_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,90,135.066,0,8172618.664,10051615.827,0,67221336064.0,8589930496.0,1334747934.629,351174656.0,7710.83
run_5_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,53,213.701,0,23198609.205,24167779.92,0,67221336064.0,8589930496.0,1340533203.021,351174656.0,10658.386
run_6_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,66,183.292,0,30100076.655,29026843.353,0,67221336064.0,8589930496.0,1339940391.041,351174656.0,10728.869
run_7_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,52,222.711,0,49540120.961,45883981.708,0,67221336064.0,8589930496.0,1341668975.584,351174656.0,11713.908
run_8_repetition_7,DONE,200,speechless-codellama-34b_temp_0.0,16,204.092,0,57458899.02,51852673.831,0,67221336064.0,8589930496.0,1547448937.205,346980352.0,11021.905
run_9_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,181.692,0,61269026.177,54424460.733,0,67221336064.0,8589930496.0,1474712776.299,346980352.0,10318.517
run_10_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,61,250.525,0,100210829.052,87989794.838,0,67221336064.0,8589930496.0,1476398329.876,346980352.0,13998.666
run_11_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,79,198.9,0,92135996.643,80139892.57,0,67221336064.0,8589930496.0,1474886096.707,346945610.024,10619.397
run_12_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,63,353.371,0,187390892.866,161206898.499,0,67221336064.0,8589930496.0,54450578714.643,2687929995.005,12785.32
run_13_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,90,172.682,0,100441874.051,85290123.509,0,67221336064.0,8589930496.0,1322604749.984,467515853.688,9054.575
run_14_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,53,175.485,0,110720398.152,93679376.933,0,67221336064.0,8589930496.0,1325030464.073,466538496.0,9780.732
run_15_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,66,219.109,0,150152916.623,126617067.179,0,67221336064.0,8589930496.0,1330476912.248,466168101.105,11238.851
run_16_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,52,182.492,0,135531103.326,114007457.275,0,67221336064.0,8589930496.0,1335166308.271,466014208.0,10698.587
run_17_repetition_7,DONE,200,wizardcoder-33b-1.1_temp_0.0,16,209.107,0,166664688.919,139853863.584,0,67221336064.0,8589930496.0,1416537738.392,466014208.0,10258.531
run_0_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,4,147.071,0,124473688.532,104195963.052,0,67221336064.0,8589930496.0,1346359568.326,466014208.0,8339.055
run_1_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,61,133.065,0,117932017.026,98520714.021,0,67221336064.0,8589930496.0,1346532021.925,466014208.0,6636.049
run_2_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,79,214.905,0,199985109.212,166664239.174,0,67221336064.0,8589930496.0,1347184594.32,466014208.0,10634.503
run_3_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,63,78.041,0,75960379.739,63178957.887,0,67221336064.0,8589930496.0,1342305917.388,466014208.0,4355.047
run_4_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,90,135.067,0,135525021.526,112571198.172,0,67221336064.0,8589930496.0,1345127132.077,466014208.0,7625.389
run_5_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,53,183.295,0,192328695.968,159603830.053,0,67221336064.0,8589930496.0,1339171869.002,466014208.0,10175.542
run_6_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,66,183.291,0,202221135.903,167712932.732,0,67221336064.0,8589930496.0,1347704506.283,466014208.0,10557.264
run_7_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,52,184.287,0,213555871.332,177057312.789,0,67221336064.0,8589930496.0,1350781990.83,466014208.0,10765.924
run_8_repetition_8,DONE,200,speechless-codellama-34b_temp_0.0,16,173.488,0,210185044.931,174155574.926,0,67221336064.0,8589930496.0,1434673562.071,462319757.404,9399.318
run_9_repetition_8,DONE,200,wizardcoder-33b-1.1_temp_0.0,4,223.308,0,282420739.483,233738488.815,0,67221336064.0,8589930496.0,1405897033.732,461033472.0,11221.952
run_10_repetition_8,TODO,200,wizardcoder-33b-1.1_temp_0.0,61, , , , , , , , , , 
